Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_d, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-03-10T11:42:10.629000, 2010-03-10T11:52:10.653000,4.249863E-09,-3.063892E-09,-3.606846E-10,5.269336E-09,6112185.396,-396534.615,37922.12563,12787.70784,398591.6656,52253.45836,57409.60802,49409.89707,6310795.069,375866.6499,138541.3041,,2.00E+05,1.48E+05,2.41E+09, ,4.648969E+04,1.263329964,1.524950974,1.129573816,5.05E-01,3254.949664,141722.6342,9.79E+04,5.77E+04,2.01E+05,8.71E+04,2.12E+03,1.14E+05,634378338.6,37319.55848, ,7.28E-01,6.48E-01,1.10E+00,3.16E-01,1.699854887,0.3616712525,,0.4304763461,0.000006785798316,147366.5962,,,
2010-03-10T12:12:19.809000, 2010-03-10T12:22:19.833000,3.579123E-09,-3.922804E-09,-9.748410E-10,5.458304E-09,6003835.821,-402816.9374,28533.62068,18866.40883,404286.917,52938.02793,54608.72286,52046.56663,5983800.135,385630.9009,143231.6578,,1.81E+05,1.64E+05,2.17E+09, ,4.858949E+04,1.18700018,1.263104571,1.147359295,5.23E-01,3225.970719,138002.1069,9.95E+04,6.27E+04,1.96E+05,9.14E+04,2.17E+03,1.04E+05,643442612.7,39251.62482, ,7.04E-01,6.46E-01,1.03E+00,3.29E-01,1.639276376,0.3487822076,,0.171417301,0.000002664065102,375366.2023,,,
2010-03-10T12:56:35.573000, 2010-03-10T13:06:35.596000,1.631498E-09,-2.219539E-09,-2.427812E-10,4.762897E-09,6833095.394,-413145.5675,45811.18203,12584.20186,415985.0488,60116.30399,64649.73757,57593.18593,6632959.379,375662.5522,143545.0337,,2.53E+05,2.01E+05,2.66E+09, ,3.974307E+04,2.288029816,2.646126904,2.100000232,4.56E-01,3441.555355,145295.0591,1.26E+05,6.72E+04,2.25E+05,8.35E+04,2.06E+03,1.42E+05,662060767.8,39698.71501, ,7.93E-01,5.24E-01,9.85E-01,2.94E-01,1.667713344,0.3548326265,,0.5047007072,0.000007623177989,131178.8865,,,
2010-03-10T13:37:45.956000, 2010-03-10T13:47:45.980000,4.631972E-10,-7.050289E-09,3.053418E-10,7.145829E-09,5953376.531,-416142.3938,14060.8407,16446.82233,416716.9589,52115.32995,57854.18593,48980.37731,6125336.681,386219.2843,149375.3926,,2.03E+05,1.45E+05,2.27E+09, ,6.388075E+04,0.6655658083,0.8202185626,0.5879010993,6.85E-01,3212.385766,139624.67,7.16E+04,4.34E+04,1.72E+05,8.77E+04,2.15E+03,8.45E+04,663225638.8,33285.4855, ,7.56E-01,9.27E-01,1.53E+00,3.85E-01,1.992537074,0.4239440583,,0.5986540735,0.000009026401251,110786.1231,,,
2010-03-10T14:16:13.776000, 2010-03-10T14:26:13.800000,6.066416E-09,-2.577833E-09,-4.215748E-09,8.058022E-09,2762438.1,-392702.3186,27230.96969,-7340.095667,393801.3624,35247.24097,28477.2826,38132.13444,5260171.509,367837.9004,149320.6806,,4.91E+04,8.81E+04,1.68E+09, ,1.057502E+05,0.111093296,0.07251614135,0.1300228939,7.72E-01,2188.22661,129388.9324,4.94E+04,6.09E+04,1.85E+05,1.48E+05,2.32E+03,3.69E+04,626754334.2,39763.78747, ,4.23E-01,1.27E+00,1.03E+00,3.39E-01,1.576193753,0.3353603731,,0.1589609666,0.00000253625636,394281.9092,,,
2010-03-10T16:03:57.051000, 2010-03-10T16:13:57.075000,6.063382E-09,-3.450690E-09,-4.513186E-09,8.347998E-09,4093977.794,-396707.2574,17120.97905,1818.776555,397105.0285,47122.11316,34174.76074,52373.83252,4714628.681,342779.6949,158819.719,,7.07E+04,1.66E+05,1.35E+09, ,8.999298E+04,0.2741777728,0.1442094412,0.3386970693,8.00E-01,2663.905158,122495.7227,6.55E+04,6.94E+04,1.68E+05,1.25E+05,2.45E+03,4.27E+04,632012282,43215.33803, ,5.05E-01,9.65E-01,9.11E-01,3.77E-01,1.462472147,0.3111642866,,0.1589609666,0.00000251515629,397589.6067,,,
2010-03-10T17:15:02.539000, 2010-03-10T17:25:02.563000,4.159922E-09,-6.525644E-09,-1.633106E-09,8.167135E-09,3297100.542,-421652.8795,37091.73286,28542.94806,424275.8628,46853.59569,49888.22293,45217.01283,4360603.029,386660.7534,164860.0716,,1.51E+05,1.24E+05,1.15E+09, ,9.810760E+04,0.2280764895,0.2585775028,0.2124214675,7.82E-01,2390.62861,117806.8255,5.78E+04,4.27E+04,1.85E+05,1.21E+05,2.54E+03,6.38E+04,675256008,35712.09984, ,5.58E-01,1.17E+00,1.58E+00,3.65E-01,1.89083255,0.4023047978,,0.2993193753,0.000004432679928,225597.1594,,,
2010-03-10T18:42:28.747000, 2010-03-10T18:52:28.770000,3.295171E-09,-6.377302E-09,-9.177764E-10,7.787154E-09,2509442.521,-407981.0127,7089.137934,13548.43442,408834.3708,43821.68764,48609.43269,42352.37441,4315689.956,368597.6181,175532.9762,,1.43E+05,1.09E+05,1.13E+09, ,1.072233E+05,0.167032056,0.2055240902,0.1560188799,7.46E-01,2085.617411,117198.5654,5.68E+04,4.45E+04,2.04E+05,1.39E+05,2.56E+03,6.52E+04,650680110.2,36278.96464, ,4.68E-01,1.15E+00,1.46E+00,3.19E-01,1.793546527,0.381605644,,0.3297019706,0.000005067036251,197354.0252,,,
2010-03-10T19:13:57.322000, 2010-03-10T19:23:57.346000,-1.094234E-09,-5.777185E-09,3.080020E-09,6.788819E-09,4015772.772,-444054.8143,24372.4607,54254.73764,448069.9411,61012.38854,60689.86597,60650.87319,4510007.798,406025.9611,181224.8332,,2.23E+05,2.23E+05,1.23E+09, ,7.389391E+04,0.6817399192,0.6745513675,0.6736848577,6.50E-01,2638.338912,119808.0014,9.33E+04,5.94E+04,2.06E+05,1.13E+05,2.50E+03,9.33E+04,713125459.8,41291.5349, ,6.31E-01,7.65E-01,1.20E+00,3.46E-01,1.727050015,0.36745745,,0.1262110753,0.000001769829889,565026.0549,,,
2010-03-10T19:37:12.134000, 2010-03-10T19:47:12.158000,2.666860E-09,-5.909194E-09,-5.292557E-10,6.666469E-09,3893342.549,-415289.9463,15663.22829,32509.93159,416892.0506,59197.38768,62289.72023,57563.20376,4518310.828,366787.5512,181767.4311,,2.35E+05,2.01E+05,1.24E+09, ,7.369425E+04,0.6452646603,0.7144396626,0.6101304648,6.39E-01,2597.809648,119918.2354,9.01E+04,5.61E+04,2.10E+05,1.12E+05,2.50E+03,9.75E+04,663504305.9,39892.79529, ,5.91E-01,7.36E-01,1.18E+00,3.16E-01,1.663218386,0.3538762523,,0.2072008792,0.000003122826444,320222.727,,,
2010-03-10T19:49:27.950000, 2010-03-10T19:59:27.974000,2.726994E-09,-4.158878E-09,-2.442228E-09,6.102839E-09,4397585.045,-416515.7527,26542.19809,19083.49899,418102.8228,65769.43159,76459.63205,59566.43787,4964281.535,363083.6489,177678.4057,,3.54E+05,2.15E+05,1.49E+09, ,6.347808E+04,1.073496444,1.450831046,0.8805533879,5.85E-01,2760.915665,125697.135,1.02E+05,5.10E+04,2.29E+05,9.83E+04,2.39E+03,1.31E+05,665431309.7,37483.92622, ,6.77E-01,6.53E-01,1.30E+00,2.90E-01,1.775244423,0.3777115793,,0.329651413,0.000004953951042,201859.08,,,
2010-03-10T20:31:03.726000, 2010-03-10T20:41:03.750000,3.960078E-09,-5.462531E-09,-1.283427E-09,6.953239E-09,5040169.607,-406759.1876,12134.09163,31586.56551,408228.6741,60616.28091,67134.03589,57058.32613,5403903.799,355865.7844,184160.0956,,2.73E+05,1.97E+05,1.77E+09, ,6.755595E+04,0.8051028164,0.9875481618,0.7133634041,6.66E-01,2955.756089,131144.7718,8.57E+04,4.98E+04,1.96E+05,9.55E+04,2.29E+03,1.01E+05,649716114,36273.00368, ,6.81E-01,7.58E-01,1.31E+00,3.31E-01,1.791183657,0.3811029058,,0.2002336793,0.00000308186414,324478.937,,,
2010-03-10T20:41:22.242000, 2010-03-10T20:51:22.266000,2.535089E-09,-6.067476E-09,-3.607353E-10,6.952470E-09,4849085.342,-416143.7559,6679.186093,36111.56556,417862.8171,57923.55959,61387.00896,56922.88672,5283103.557,367034.4143,182896.783,,2.28E+05,1.96E+05,1.69E+09, ,6.886654E+04,0.7074471808,0.7945778987,0.6832149596,6.66E-01,2899.185014,129670.6653,8.55E+04,5.41E+04,1.94E+05,1.02E+05,2.31E+03,9.22E+04,665049328.7,37937.01885, ,6.54E-01,7.78E-01,1.23E+00,3.43E-01,1.753035291,0.3729862321,,0.2041353584,0.000003069476948,325788.4053,,,
2010-03-10T20:53:38.978000, 2010-03-10T21:03:39.002000,1.993455E-09,-6.617051E-09,-1.590636E-09,7.232489E-09,4631080.484,-421839.2193,8283.274474,22781.64073,422580.1188,59527.8818,63069.89653,57448.50524,5055781.558,372778.837,184951.9154,,2.41E+05,2.00E+05,1.55E+09, ,7.330703E+04,0.6594009392,0.7402065777,0.6141382816,6.93E-01,2833.264902,126850.2501,8.29E+04,5.14E+04,1.93E+05,1.02E+05,2.36E+03,9.10E+04,672557147.7,37485.22728, ,6.59E-01,8.11E-01,1.31E+00,3.48E-01,1.79419253,0.3817430914,,0.6185829447,0.000009197477819,108725.4593,,,
2010-03-10T21:08:50.514000, 2010-03-10T21:18:50.538000,-1.092132E-09,-6.965430E-09,3.033385E-09,7.913582E-09,4300349.255,-439233.2089,4809.672843,49629.08094,442300.0806,56087.67338,58040.49937,57100.53147,4655695.761,408918.8901,188499.0926,,2.04E+05,1.97E+05,1.31E+09, ,8.323773E+04,0.4540402485,0.486207645,0.4705868679,7.58E-01,2730.221495,121727.716,7.53E+04,5.12E+04,1.88E+05,1.12E+05,2.46E+03,7.66E+04,703942441.6,38313.10309, ,6.30E-01,9.35E-01,1.38E+00,3.74E-01,1.837341235,0.3909236671,,0.3956823591,0.000005620947619,177905.9454,,,
2010-03-10T21:34:53.318000, 2010-03-10T21:44:53.341000,-6.854516E-10,-5.730389E-09,4.731887E-09,7.707429E-09,3870159.331,-438520.443,8664.215461,66714.88279,443799.0023,54161.25809,48277.89558,55114.09169,4173339.812,392694.9938,186462.6173,,1.41E+05,1.84E+05,1.05E+09, ,8.545631E+04,0.401688353,0.3191599687,0.4159461037,7.38E-01,2590.063667,115249.5004,7.46E+04,6.07E+04,1.83E+05,1.18E+05,2.60E+03,6.54E+04,706328049.5,42347.36454, ,6.00E-01,9.46E-01,1.16E+00,3.86E-01,1.667938624,0.3548805584,,0.4750308939,0.000006725357916,148690.9712,,,
2010-03-10T21:44:53.341000, 2010-03-10T21:54:53.273000,5.495656E-11,-5.274877E-09,3.251390E-09,6.964874E-09,3548935.245,-431754.1693,12948.00314,60144.53533,436408.2045,52015.1115,55855.54543,52115.57601,4257991.772,391207.7896,191970.5308,,1.89E+05,1.65E+05,1.10E+09, ,8.064236E+04,0.4160376373,0.4797402397,0.4176462999,6.67E-01,2480.247696,116412.492,7.81E+04,5.57E+04,2.05E+05,1.21E+05,2.58E+03,8.37E+04,694565229.5,40504.40533, ,5.74E-01,8.89E-01,1.25E+00,3.39E-01,1.714789351,0.3648487982,,0.1737762645,0.000002501943044,399689.3543,,,
2010-03-10T22:21:51.277000, 2010-03-10T22:31:51.301000,1.633573E-09,-4.568564E-09,-1.779009E-09,5.753743E-09,4520641.078,-445866.6968,13175.84577,41858.09352,448094.5268,64535.58403,68734.87174,62198.13412,5041751.506,388876.008,196093.7662,,2.86E+05,2.34E+05,1.54E+09, ,5.902683E+04,1.195362222,1.355986264,1.110339398,5.51E-01,2799.277999,126674.1199,1.13E+05,6.61E+04,2.28E+05,1.03E+05,2.37E+03,1.25E+05,713164589.1,42216.60002, ,6.91E-01,6.32E-01,1.08E+00,3.13E-01,1.68929897,0.3594253127,,0.3474736567,0.000004872278601,205242.779,,,
2010-03-10T23:20:46.745000, 2010-03-10T23:30:46.769000,4.597521E-09,-1.384842E-09,-3.936955E-09,7.110732E-09,3405280.45,-441870.4582,15473.53875,31797.27649,443710.8623,51886.63621,60734.09756,46556.16068,4240025.428,359058.1183,193974.9131,,2.23E+05,1.31E+05,1.09E+09, ,8.404984E+04,0.3810985453,0.5221453607,0.3068178165,6.81E-01,2429.531084,116166.6346,6.83E+04,4.50E+04,2.00E+05,1.11E+05,2.58E+03,8.92E+04,706187770.3,36963.81718, ,6.38E-01,1.03E+00,1.57E+00,3.53E-01,1.910483884,0.4064859329,,0.1262432599,0.000001787672701,559386.5137,,,
2010-03-10T23:40:49.553000, 2010-03-10T23:50:49.577000,5.966274E-09,1.237354E-10,-4.966355E-09,7.790624E-09,2500567.169,-437365.8505,11315.66329,22313.47298,438152.9677,41394.40067,22356.35537,48125.55236,3815635.829,316293.7835,190499.3334,,3.03E+04,1.40E+05,8.82E+08, ,1.074613E+05,0.1483813224,0.04328107589,0.2005614652,7.46E-01,2081.925956,110199.7569,6.45E+04,1.14E+05,1.97E+05,1.67E+05,2.72E+03,3.00E+04,697342106.4,57184.49725, ,4.17E-01,1.08E+00,6.10E-01,3.53E-01,1.219460063,0.259459588,,0.5889190266,0.00000844519528,118410.5242,,,
2010-03-11T01:18:57.552000, 2010-03-11T01:28:57.576000,4.004464E-09,-2.188873E-09,-7.088040E-10,4.653580E-09,1945761.642,-466534.2674,-14792.50467,27073.20167,467582.6333,45561.73975,49911.39514,43074.42636,3203604.12,343463.7266,175648.7819,,1.51E+05,1.12E+05,6.22E+08, ,7.276815E+04,0.3920287233,0.470453506,0.350393705,4.46E-01,1836.499592,100975.6364,9.66E+04,7.37E+04,2.66E+05,1.54E+05,2.97E+03,1.12E+05,744180873.9,49259.59397, ,4.82E-01,7.70E-01,1.01E+00,2.79E-01,1.510732862,0.3214325239,,0.2760333842,0.000003709224382,269598.1415,,,
2010-03-11T01:53:09.244000, 2010-03-11T02:03:09.268000,2.483692E-09,-3.881854E-09,-4.015862E-10,4.779862E-09,2086046.102,-483102.2142,-23211.02381,27282.95671,484482.68,46598.63218,60048.19689,38110.09141,2936938.804,428076.5435,178830.7846,,2.18E+05,8.80E+04,5.22E+08, ,7.218591E+04,0.4167172065,0.6919823821,0.2787244559,4.58E-01,1901.550959,96681.77741,8.32E+04,5.33E+04,2.60E+05,1.29E+05,3.10E+03,1.31E+05,771078133.6,43634.69489, ,5.98E-01,9.26E-01,1.45E+00,2.96E-01,1.767121635,0.3759833265,,0.3771729411,0.000004891500935,204436.2279,,,
2010-03-11T02:04:05.296000, 2010-03-11T02:14:05.320000,2.137917E-09,-4.205026E-09,-5.246791E-10,4.786952E-09,2104900.427,-488952.158,-28357.91985,23855.7079,490395.929,47050.63563,60597.98867,38494.01146,2905503.408,443666.484,181407.0849,,2.22E+05,8.98E+04,5.11E+08, ,7.196847E+04,0.4274116967,0.7089764875,0.2860893926,4.59E-01,1910.12503,96162.97083,8.39E+04,5.36E+04,2.61E+05,1.28E+05,3.12E+03,1.32E+05,780489361.8,43926.41824, ,6.08E-01,9.30E-01,1.46E+00,3.00E-01,1.776810842,0.37804486,,0.328006613,0.000004202576346,237949.2763,,,
2010-03-11T02:54:17.376000, 2010-03-11T03:04:17.400000,3.337699E-09,-4.527450E-10,-3.239740E-09,4.782680E-09,2145377.927,-475887.1404,6217.704853,-65.06560241,475992.3767,43597.80946,59560.84299,32701.33023,2958055.13,357942.3811,160093.7126,,2.15E+05,6.48E+04,5.30E+08, ,7.122270E+04,0.3747075823,0.6993342769,0.2108113463,4.58E-01,1928.403546,97028.72155,7.14E+04,4.36E+04,2.47E+05,1.17E+05,3.09E+03,1.30E+05,757565396.3,39766.7921, ,6.50E-01,1.06E+00,1.74E+00,3.07E-01,1.905020134,0.4053234328,,0.1737894309,0.000002294051864,435909.9355,,,
2010-03-11T03:29:07.248000, 2010-03-11T03:39:07.271000,3.062796E-09,-3.825104E-09,-1.320906E-11,4.976369E-09,2016491.505,-469472.3855,-32470.32281,21531.35669,471102.5286,38921.30177,40636.22938,37727.40289,2828143.245,404994.9151,178125.2723,,1.00E+05,8.62E+04,4.84E+08, ,7.643872E+04,0.2592673897,0.2826181094,0.2436054501,4.77E-01,1869.580698,94874.14576,7.91E+04,7.47E+04,2.41E+05,1.55E+05,3.16E+03,8.52E+04,749782961.3,50978.75873, ,4.82E-01,9.47E-01,1.00E+00,3.12E-01,1.470775241,0.3129309022,,0.2611018606,0.000003482365885,287161.0948,,,
2010-03-11T04:00:42.999000, 2010-03-11T04:10:43.023000,3.838951E-09,-1.042432E-09,-3.267093E-09,5.253227E-09,1827574.903,-460163.8144,594.1238108,-22433.49571,460825.2269,34611.33276,26069.2473,38054.45222,2649448.711,331085.1408,174314.917,,4.12E+04,8.77E+04,4.25E+08, ,8.475934E+04,0.1667483331,0.09459797497,0.2015745994,5.03E-01,1779.850849,91827.95983,7.56E+04,1.10E+05,2.37E+05,1.85E+05,3.26E+03,5.18E+04,733426127.6,61296.38236, ,3.96E-01,9.70E-01,6.67E-01,3.09E-01,1.196524329,0.2545796444,,0.3180103097,0.000004335955562,230629.6699,,,
2010-03-11T04:26:48.747000, 2010-03-11T04:36:48.771000,3.752882E-09,-2.679758E-09,-2.625503E-09,5.344030E-09,1976069.392,-456734.7243,-26985.78953,-9491.984694,457674.9649,31501.37949,21082.72232,35576.55782,2723798.898,364886.4813,169849.9266,,2.69E+04,7.67E+04,4.49E+08, ,8.292144E+04,0.1443196469,0.06464273008,0.1840747267,5.12E-01,1850.747251,93107.50675,6.95E+04,1.23E+05,2.24E+05,1.83E+05,3.22E+03,4.12E+04,728412330,64062.36976, ,3.98E-01,1.05E+00,5.90E-01,3.25E-01,1.137036193,0.2419225942,,0.2759637705,0.000003788565337,263952.1589,,,
2010-03-11T04:36:48.771000, 2010-03-11T04:46:48.795000,3.992046E-09,-2.746959E-09,-2.206780E-09,5.364926E-09,2043890.832,-452645.0938,-27184.78228,-5371.085464,453524.2351,32052.83194,20810.00373,36391.51313,2719848.558,360836.6169,171865.441,,2.62E+04,8.02E+04,4.48E+08, ,8.185288E+04,0.1533433384,0.06463628946,0.1976661613,5.14E-01,1882.239422,93039.96508,7.08E+04,1.28E+05,2.21E+05,1.81E+05,3.22E+03,4.05E+04,721806238.3,65098.86589, ,3.99E-01,1.02E+00,5.63E-01,3.26E-01,1.108784659,0.2359116296,,0.192619378,0.000002668574581,374731.8913,,,
2010-03-11T04:58:50.075000, 2010-03-11T05:08:50.099000,4.046449E-09,-1.819049E-09,-2.861546E-09,5.306408E-09,2099928.004,-449334.3256,-17167.16683,-14307.15391,449913.9864,32556.23018,19567.21773,37391.71772,2897239.146,345256.8815,161609.9615,,2.32E+04,8.47E+04,5.08E+08, ,7.987254E+04,0.1661396462,0.06001547054,0.2191572759,5.08E-01,1907.867544,96026.11298,7.36E+04,1.37E+05,2.19E+05,1.80E+05,3.12E+03,3.85E+04,716060349,66128.46082, ,3.97E-01,9.73E-01,5.21E-01,3.27E-01,1.082832324,0.2303898561,,0.1497758618,0.000002091665347,478087.951,,,
2010-03-11T05:13:39.163000, 2010-03-11T05:23:39.187000,4.206084E-09,-1.918232E-09,-2.361778E-09,5.218879E-09,2145361.3,-446022.3077,-20675.77854,-9190.571552,446639.4791,33729.5732,19865.34275,38841.82523,2913966.169,356811.9751,157634.0253,,2.39E+04,9.14E+04,5.14E+08, ,7.771878E+04,0.1883517625,0.06533413144,0.2497740157,5.00E-01,1928.396073,96302.91431,7.77E+04,1.41E+05,2.19E+05,1.79E+05,3.11E+03,3.97E+04,710848808.8,66790.10969, ,3.97E-01,9.15E-01,5.04E-01,3.25E-01,1.064302502,0.226447341,,0.1739608703,0.000002447227429,408625.6912,,,
2010-03-11T05:33:25.963000, 2010-03-11T05:43:25.987000,4.383687E-09,-2.102452E-09,-1.333749E-09,5.125457E-09,1992231.791,-441213.3183,-21857.89951,2469.475391,441890.3,32728.56411,18975.0155,37744.61728,3149613.609,369542.4744,151868.8734,,2.18E+04,8.63E+04,6.01E+08, ,7.920665E+04,0.1707381611,0.05739062761,0.2270841109,4.91E-01,1858.300529,100121.147,7.69E+04,1.43E+05,2.25E+05,1.86E+05,2.99E+03,3.86E+04,703290255.5,66054.38132, ,3.78E-01,9.15E-01,4.90E-01,3.13E-01,1.064714015,0.2265348968,,0.3088009925,0.000004390804367,227748.7031,,,
2010-03-11T05:57:20.703000, 2010-03-11T06:07:20.727000,4.016465E-09,-2.937726E-09,-1.282937E-09,5.184070E-09,2412485.403,-449532.7477,-34582.46879,-642.7637562,450908.7437,37030.70553,22829.45147,42263.922,3184139.255,389466.07,152846.1481,,3.16E+04,1.08E+05,6.14E+08, ,7.280104E+04,0.2587312241,0.09833674384,0.3370268199,4.97E-01,2044.929615,100668.4087,8.51E+04,1.32E+05,2.13E+05,1.67E+05,2.98E+03,4.60E+04,717643554.4,63735.67295, ,4.29E-01,8.43E-01,5.42E-01,3.36E-01,1.125968427,0.2395677505,,0.2306474736,0.000003213955901,311143.0371,,,
2010-03-11T06:49:13.982000, 2010-03-11T06:59:14.006000,2.510773E-09,-4.333691E-09,-9.066983E-10,5.350581E-09,2787882.902,-466179.8193,-38715.1204,-1850.032034,467945.2022,36872.01025,38926.40167,35669.39013,3265141.77,435417.1853,151536.8199,,9.18E+04,7.71E+04,6.46E+08, ,6.989768E+04,0.2782711304,0.3101437543,0.2604149353,5.13E-01,2198.281381,101940.8378,6.96E+04,6.32E+04,2.08E+05,1.32E+05,2.94E+03,7.59E+04,744757920.3,45821.74873, ,5.65E-01,1.07E+00,1.18E+00,3.58E-01,1.625337184,0.345816422,,0.1590109206,0.000002135068541,468369.0387,,,
2010-03-11T07:41:50.962000, 2010-03-11T07:51:50.986000,1.991336E-09,-1.089057E-09,-3.688335E-09,4.531705E-09,4255591.182,-470824.0277,-15068.68328,-26855.12528,471903.118,42698.3264,43588.34617,42230.25871,4174715.075,421417.0216,127601.7143,,1.15E+05,1.08E+05,1.06E+09, ,4.791601E+04,0.794072869,0.8275217833,0.7767587178,4.34E-01,2715.976248,115268.4882,9.73E+04,7.24E+04,2.10E+05,1.09E+05,2.60E+03,1.00E+05,751057139,46130.51932, ,6.88E-01,7.72E-01,1.04E+00,3.58E-01,1.62811334,0.3464070936,,0.4782307714,0.000006367435267,157049.1035,,,
2010-03-11T07:51:50.986000, 2010-03-11T08:01:51.010000,1.802167E-09,-1.916243E-09,-3.163286E-09,4.538382E-09,4191337.976,-471766.8346,-15925.02209,-22588.27582,472677.6617,43722.81149,44571.30331,43210.67026,4095325.504,426161.1002,130416.6887,,1.20E+05,1.13E+05,1.02E+09, ,4.835303E+04,0.8176524627,0.8496953767,0.7986097243,4.35E-01,2695.394628,114167.2106,9.94E+04,7.32E+04,2.12E+05,1.10E+05,2.63E+03,1.03E+05,752289863.6,46544.42539, ,6.84E-01,7.57E-01,1.03E+00,3.54E-01,1.616283491,0.3438901045,,0.1620243988,0.000002153749593,464306.5299,,,
2010-03-11T08:03:15.558000, 2010-03-11T08:13:15.582000,1.535131E-09,-2.221021E-09,-3.353652E-09,4.482057E-09,4237144.902,-475013.9456,-18903.75456,-25568.33113,476112.2895,44305.3875,45383.26677,43693.59184,4122944.316,428732.3958,129835.0636,,1.25E+05,1.16E+05,1.03E+09, ,4.749411E+04,0.8702290987,0.9130867288,0.8463617296,4.29E-01,2710.083521,114551.5347,1.02E+05,7.34E+04,2.15E+05,1.09E+05,2.62E+03,1.06E+05,757756243.4,46580.92329, ,6.95E-01,7.45E-01,1.03E+00,3.53E-01,1.626752305,0.3461175117,,0.5515801435,0.000007279123707,137379.1737,,,
2010-03-11T08:38:54.098000, 2010-03-11T08:48:54.122000,1.620034E-09,-1.598216E-09,3.246274E-09,4.167155E-09,3851645.328,-473889.8241,-21284.04989,12038.65268,474526.599,46533.51148,54460.21887,41956.19292,3925380.734,418887.5459,133323.3267,,1.80E+05,1.07E+05,9.33E+08, ,4.631434E+04,1.009486729,1.382699247,0.8206559238,3.99E-01,2583.861089,111773.2993,1.05E+05,6.40E+04,2.41E+05,1.05E+05,2.68E+03,1.36E+05,755232538.7,44297.73158, ,7.22E-01,7.19E-01,1.18E+00,3.13E-01,1.704901158,0.3627449273,,0.318048094,0.000004211260476,237458.596,,,
2010-03-11T09:50:09.889000, 2010-03-11T10:00:09.913000,3.367397E-09,9.440351E-10,-1.710551E-09,4.080630E-09,4243918.453,-465927.1149,-8746.91828,-26894.32662,466811.2842,48122.29039,49557.88493,47282.32886,4250489.443,412467.5337,133581.5851,,1.49E+05,1.35E+05,1.09E+09, ,4.320587E+04,1.24052932,1.315648819,1.197601063,3.91E-01,2712.248842,116309.8908,1.21E+05,8.11E+04,2.35E+05,1.09E+05,2.58E+03,1.27E+05,742953233.7,48241.75494, ,6.84E-01,6.14E-01,9.17E-01,3.16E-01,1.540062617,0.3276728973,,0.3438775403,0.000004628522021,216051.6889,,,
2010-03-11T11:10:28.205000, 2010-03-11T11:20:28.229000,-1.275992E-09,-1.910821E-09,2.842140E-09,3.804266E-09,4331177.587,-483911.8689,-24349.741,3178.078533,484553.6184,50851.98337,51658.52765,50428.95775,4136296.733,416269.7491,133463.0493,,1.62E+05,1.54E+05,1.04E+09, ,3.987190E+04,1.626604216,1.678611326,1.599654109,3.64E-01,2739.990221,114736.8759,1.38E+05,8.89E+04,2.50E+05,1.09E+05,2.61E+03,1.42E+05,771191035.5,50783.77269, ,7.11E-01,5.57E-01,8.67E-01,3.08E-01,1.518577677,0.3231016334,,0.2571246671,0.00000333412417,299928.8416,,,
2010-03-11T11:54:31.917000, 2010-03-11T12:04:31.941000,2.306157E-09,-2.859972E-09,-1.705671E-09,4.434480E-09,3806832.747,-467360.6893,-25223.94725,-34179.31717,469356.8239,50842.12644,54856.37737,48659.64962,3961861.392,420647.1991,138975.832,,1.82E+05,1.43E+05,9.51E+08, ,4.957467E+04,1.051787055,1.22443196,0.9634260026,4.25E-01,2568.785941,112291.4826,1.15E+05,7.07E+04,2.41E+05,1.12E+05,2.67E+03,1.29E+05,747004585.9,46150.59555, ,6.69E-01,6.52E-01,1.06E+00,3.10E-01,1.618623935,0.3443880714,,0.2492963716,0.000003337280336,299645.1899,,,
2010-03-11T13:42:57.512000, 2010-03-11T13:52:57.536000,-2.010538E-10,-4.126075E-09,3.400617E-09,5.482813E-09,3383002.372,-485079.0211,-25472.83916,3897.601063,485786.8858,46684.1077,46070.91371,48501.23269,3604444.154,424254.9898,139545.3506,,1.29E+05,1.42E+05,7.87E+08, ,6.502065E+04,0.5155080653,0.5020546466,0.5564202064,5.25E-01,2421.570785,107106.6233,9.23E+04,6.80E+04,2.16E+05,1.29E+05,2.80E+03,8.77E+04,773153841.7,46500.34778, ,6.01E-01,8.37E-01,1.14E+00,3.57E-01,1.662683998,0.3537625529,,0.1620118502,0.000002095467182,477220.5495,,,
